ruta,tamano_bytes,motivo
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_alertas_inteligentes_stock.cpython-313.pyc",3335,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_inteligente_compras.cpython-313.pyc",3689,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_inteligente_escandallos.cpython-313.pyc",2795,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_inteligente_produccion.cpython-313.pyc",2410,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_inteligente_stock.cpython-313.pyc",2651,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_analizador_lenguaje_natural.cpython-313.pyc",2006,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_app_base_ejecutable.cpython-313.pyc",2842,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_aprendizaje_relacion_proveedor.cpython-313.pyc",4015,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_asignador_recursos_produccion.cpython-313.pyc",2408,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_asistente_conversacional.cpython-313.pyc",5008,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_asistente_importacion_excel.cpython-313.pyc",6001,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_asistente_inteligente_host_ai_308.cpython-313.pyc",2236,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_auditoria_importaciones_universales.cpython-313.pyc",4210,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_auditoria_tecnica_host_ai_351.cpython-313.pyc",2277,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_automatizador_inteligente_308.cpython-313.pyc",2603,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_base_actualizacion_precios_factura.cpython-313.pyc",3327,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_base_actualizacion_stock_factura.cpython-313.pyc",3242,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_base_datos_local.cpython-313.pyc",3824,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_base_importador_universal_facturas.cpython-313.pyc",4206,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_base_ocr_documentos.cpython-313.pyc",3487,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_buscador_articulos_parecidos.cpython-313.pyc",3910,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_escandallos_inteligentes.cpython-313.pyc",3139,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_gestion_inteligente_stock.cpython-313.pyc",2663,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_ia_conversacional_308.cpython-313.pyc",2015,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_importador_universal.cpython-313.pyc",2753,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_inteligencia_compras.cpython-313.pyc",3481,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_cierre_inteligente_produccion.cpython-313.pyc",2412,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_comparador_historico_escandallos.cpython-313.pyc",2941,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_comparador_inteligente_proveedores.cpython-313.pyc",2411,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_comparador_proveedores_precios.cpython-313.pyc",3446,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_control_ejecucion_produccion.cpython-313.pyc",3143,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_control_inteligente_movimientos_stock.cpython-313.pyc",2679,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_detector_anomalias_compras.cpython-313.pyc",4456,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_detector_campos_linea_factura.cpython-313.pyc",3389,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_detector_documentos_excel.cpython-313.pyc",5085,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_detector_proveedores_pdf.cpython-313.pyc",4135,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_ejecutor_importador_universal_facturas.cpython-313.pyc",4116,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_escandallos_inteligentes_3071_3072.cpython-313.pyc",2797,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_escandallos_inteligentes_3071_3072_3073_3074.cpython-313.pyc",4121,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_escandallos_inteligentes_3071_3072_3073_3074_3075_3076.cpython-313.pyc",4617,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_escandallos_inteligentes_3071_3072_3073_3074_3075_3076_3077_3078.cpython-313.pyc",5787,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_generador_inteligente_respuestas.cpython-313.pyc",2400,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_gestion_inteligente_stock_3051_3052.cpython-313.pyc",2933,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_gestion_inteligente_stock_3051_3052_3053_3054.cpython-313.pyc",3771,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_gestion_inteligente_stock_3051_3052_3053_3054_3055_3056.cpython-313.pyc",4658,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_gestion_inteligente_stock_3051_3052_3053_3054_3055_3056_3057_3058.cpython-313.pyc",3562,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_historico_inteligente_precios.cpython-313.pyc",3410,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_historico_inteligente_stock.cpython-313.pyc",3254,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_host_ai_3_0_completo.cpython-313.pyc",2132,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_ia_conversacional_3081_3082.cpython-313.pyc",2468,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_ia_conversacional_3081_3082_3083_3084.cpython-313.pyc",3161,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_ia_conversacional_3081_3082_3083_3084_3085_3086.cpython-313.pyc",3654,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_ia_conversacional_3081_3082_3083_3084_3085_3086_3087_3088.cpython-313.pyc",4449,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_importador_articulos_excel.cpython-313.pyc",4787,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_importador_escandallos_excel.cpython-313.pyc",5213,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_importador_inventario_excel.cpython-313.pyc",5678,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_inteligencia_compras_3041_3042_3043_3044.cpython-313.pyc",4526,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_inteligencia_compras_3041_3042_3043_3044_3045_3046.cpython-313.pyc",4988,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_inteligencia_compras_3041_3042_3043_3044_3045_3046_3047_3048.cpython-313.pyc",5734,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_lector_completo_lineas_factura.cpython-313.pyc",3105,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_lector_excel.cpython-313.pyc",4892,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_lector_facturas_con_ocr.cpython-313.pyc",4125,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_lector_pdf_facturas.cpython-313.pyc",4696,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_mapeador_columnas_excel.cpython-313.pyc",5510,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_memoria_conversacional_308.cpython-313.pyc",2625,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_modelos_lineas_factura.cpython-313.pyc",3391,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_modelos_relacion_articulos_factura.cpython-313.pyc",3441,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_modulo_costes_inteligente.cpython-313.pyc",6785,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_alertas_escandallos.cpython-313.pyc",2425,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_alertas_produccion.cpython-313.pyc",2565,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_alertas_stock.cpython-313.pyc",2871,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_conversacional_308.cpython-313.pyc",2593,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_escandallos_inteligente.cpython-313.pyc",5939,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_ia_culinaria.cpython-313.pyc",5187,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_inteligente_pedidos.cpython-313.pyc",3304,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_ocr_simulado.cpython-313.pyc",3536,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_optimizacion_carta.cpython-313.pyc",3879,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_produccion_real.cpython-313.pyc",6148,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_motor_recomendaciones_compras.cpython-313.pyc",2161,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_optimizador_inteligente_produccion.cpython-313.pyc",3495,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_optimizador_inteligente_recetas.cpython-313.pyc",3139,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_optimizador_stock.cpython-313.pyc",3025,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_parser_lineas_factura.cpython-313.pyc",3508,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_pipeline_compras.cpython-313.pyc",3956,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_pipeline_produccion_completa.cpython-313.pyc",5313,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_pipeline_stock.cpython-313.pyc",4790,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_planificador_inteligente_produccion.cpython-313.pyc",2469,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_prediccion_inteligente_precios.cpython-313.pyc",3855,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_prediccion_inteligente_rentabilidad.cpython-313.pyc",3009,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_prediccion_necesidades_stock.cpython-313.pyc",2587,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_prediccion_roturas_stock.cpython-313.pyc",2467,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_produccion_3061_3062.cpython-313.pyc",2468,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_produccion_3061_3062_3063_3064.cpython-313.pyc",3110,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_produccion_3061_3062_3063_3064_3065_3066.cpython-313.pyc",4457,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_produccion_3061_3062_3063_3064_3065_3066_3067_3068.cpython-313.pyc",5729,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_reconciliador_inteligente_stock.cpython-313.pyc",2888,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_reconciliador_stock_factura.cpython-313.pyc",3336,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_registro_pipelines_api.cpython-313.pyc",3939,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_relacionador_automatico_articulos_factura.cpython-313.pyc",4113,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_replanificador_inteligente_produccion.cpython-313.pyc",3016,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_resolucion_conflictos_excel.cpython-313.pyc",4523,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_resumen_ejecutivo_importaciones.cpython-313.pyc",3266,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_selector_inteligente_motores.cpython-313.pyc",2153,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_simulador_costes_escandallos.cpython-313.pyc",2938,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_stock_por_ubicaciones.cpython-313.pyc",3052,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_validador_corrector_ocr.cpython-313.pyc",2720,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_validador_lineas_factura.cpython-313.pyc",4192,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/TESTS/__pycache__/test_validador_relaciones_articulos_factura.cpython-313.pyc",3740,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/actualizador_inteligente_precios_factura.cpython-313.pyc",9191,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/actualizador_inteligente_stock_factura.cpython-313.pyc",9994,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/alertas_inteligentes_precios.cpython-313.pyc",7518,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/alertas_inteligentes_stock.cpython-313.pyc",7671,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/analizador_inteligente_compras.cpython-313.pyc",5717,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/analizador_inteligente_escandallos.cpython-313.pyc",15017,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/analizador_inteligente_produccion.cpython-313.pyc",10843,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/analizador_inteligente_stock.cpython-313.pyc",9979,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/analizador_lenguaje_natural.cpython-313.pyc",7318,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/aprendizaje_relacion_proveedor.cpython-313.pyc",9076,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/asignador_recursos_produccion.cpython-313.pyc",8648,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/asistente_importacion_excel.cpython-313.pyc",14609,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/asistente_inteligente_host_ai_308.cpython-313.pyc",9748,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/auditoria_importaciones_universales.cpython-313.pyc",6917,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/auditoria_tecnica_host_ai_351.cpython-313.pyc",14065,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/automatizador_inteligente_308.cpython-313.pyc",7790,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/base_actualizacion_precios_factura.cpython-313.pyc",5988,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/base_actualizacion_stock_factura.cpython-313.pyc",4866,"copia_anidada_del_proyecto"
"Proyecto Host IA 3.0/Proyecto Host IA 3.0/Proyecto Host IA 3.0/SERVICIOS/__pycache__/base_datos_local.cpython-313.pyc",6832,"copia_anidada_del_proyecto"
